rank, msg_num, payload_size, timestamp
0, 19, 262144, 1550720420.602728
0, 20, 262144, 1550720420.659412
0, 21, 262144, 1550720420.716169
0, 22, 262144, 1550720420.772887
0, 23, 262144, 1550720420.829954
0, 24, 262144, 1550720420.886640
0, 25, 262144, 1550720420.943552
0, 26, 262144, 1550720421.000250
0, 27, 262144, 1550720421.056964
0, 28, 262144, 1550720421.113616
0, 29, 262144, 1550720421.170416
0, 30, 262144, 1550720421.227091
0, 31, 262144, 1550720421.283902
0, 32, 262144, 1550720421.340607
0, 33, 262144, 1550720421.397310
0, 34, 262144, 1550720421.454005
0, 35, 262144, 1550720421.510712
0, 36, 262144, 1550720421.567454
0, 37, 262144, 1550720421.624159
0, 38, 262144, 1550720421.680886
0, 39, 262144, 1550720421.737804
0, 40, 262144, 1550720421.794482
0, 41, 262144, 1550720421.851193
0, 42, 262144, 1550720421.907906
0, 43, 262144, 1550720421.964614
0, 44, 262144, 1550720422.021365
0, 45, 262144, 1550720422.078062
0, 46, 262144, 1550720422.134784
0, 47, 262144, 1550720422.191444
0, 48, 262144, 1550720422.248173
0, 49, 262144, 1550720422.305096
0, 50, 262144, 1550720422.361853
0, 51, 262144, 1550720422.418550
0, 52, 262144, 1550720422.475241
0, 53, 262144, 1550720422.531964
0, 54, 262144, 1550720422.588683
0, 55, 262144, 1550720422.645416
0, 56, 262144, 1550720422.702176
0, 57, 262144, 1550720422.758850
0, 58, 262144, 1550720422.815558
0, 59, 262144, 1550720422.872233
0, 60, 262144, 1550720422.928934
0, 61, 262144, 1550720422.985647
0, 62, 262144, 1550720423.042459
0, 63, 262144, 1550720423.099139
0, 64, 262144, 1550720423.155876
0, 65, 262144, 1550720423.212583
0, 66, 262144, 1550720423.269301
0, 67, 262144, 1550720423.325978
0, 68, 262144, 1550720423.382674
0, 69, 262144, 1550720423.439331
0, 70, 262144, 1550720423.496001
0, 71, 262144, 1550720423.552650
0, 72, 262144, 1550720423.609369
0, 73, 262144, 1550720423.666087
0, 74, 262144, 1550720423.722826
0, 75, 262144, 1550720423.779525
0, 76, 262144, 1550720423.836450
0, 77, 262144, 1550720423.893160
0, 78, 262144, 1550720423.949851
0, 79, 262144, 1550720424.006536
0, 80, 262144, 1550720424.063247
0, 81, 262144, 1550720424.119957
0, 82, 262144, 1550720424.176568
0, 83, 262144, 1550720424.233254
0, 84, 262144, 1550720424.289915
0, 85, 262144, 1550720424.346611
0, 86, 262144, 1550720424.403327
0, 87, 262144, 1550720424.460034
0, 88, 262144, 1550720424.516705
0, 89, 262144, 1550720424.573358
0, 90, 262144, 1550720424.630048
0, 91, 262144, 1550720424.686687
0, 92, 262144, 1550720424.743310
0, 93, 262144, 1550720424.799973
0, 94, 262144, 1550720424.856655
0, 95, 262144, 1550720424.913321
0, 96, 262144, 1550720424.969967
0, 97, 262144, 1550720425.026644
0, 98, 262144, 1550720425.083495
0, 99, 262144, 1550720425.140168
0, 0, 524288, 1550720425.223626
0, 1, 524288, 1550720425.307048
0, 2, 524288, 1550720425.390568
0, 3, 524288, 1550720425.473908
0, 4, 524288, 1550720425.557067
0, 5, 524288, 1550720425.640158
0, 6, 524288, 1550720425.723212
0, 7, 524288, 1550720425.806267
0, 8, 524288, 1550720425.889427
0, 9, 524288, 1550720425.972532
0, 10, 524288, 1550720426.055677
0, 11, 524288, 1550720426.138742
0, 12, 524288, 1550720426.221914
0, 13, 524288, 1550720426.306140
0, 14, 524288, 1550720426.389265
0, 15, 524288, 1550720426.472335
0, 16, 524288, 1550720426.556206
0, 17, 524288, 1550720426.639296
0, 18, 524288, 1550720426.722506
0, 19, 524288, 1550720426.805625
0, 20, 524288, 1550720426.889590
0, 21, 524288, 1550720426.972644
0, 22, 524288, 1550720427.055696
0, 23, 524288, 1550720427.138721
0, 24, 524288, 1550720427.221860
0, 25, 524288, 1550720427.305003
0, 26, 524288, 1550720427.388374
0, 27, 524288, 1550720427.471415
0, 28, 524288, 1550720427.554510
0, 29, 524288, 1550720427.637604
0, 30, 524288, 1550720427.720635
0, 31, 524288, 1550720427.803739
0, 32, 524288, 1550720427.886828
0, 33, 524288, 1550720427.969846
0, 34, 524288, 1550720428.052940
0, 35, 524288, 1550720428.135966
0, 36, 524288, 1550720428.219076
0, 37, 524288, 1550720428.302129
0, 38, 524288, 1550720428.385236
0, 39, 524288, 1550720428.468271
0, 40, 524288, 1550720428.551404
